UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1A334,F1A344,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B06,F1B26,F1B07,F1B08,F1B09,F1B10,F1B11,F1B12,F1B13,F1B14,F1B15,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B22,F1B23,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C121,F1C122,F1C131,F1C132,F1C141,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1M01,F1M02,F1M03,F1M04,F1E01,F1E02,F1E03,F1E04,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1H01,F1H02   
232681,21068764,295945314,55006388,350951702,372020466,6199583,4963154,20896072,25859226,143411919,54891622,198303541,224162767,9125684,193086554,547062,0,-48702018,144931598,5039599,35963288,358732216,32663477,18021945,450420525,143804033,145929,12244437,122672736,114644012,8028724,156698010,-19795136,144931598,28932781,574694,0,784998,0,784998,41874303,0,0,1313796,0,73480572,0,31937934,0,4464530,0,0,0,403186,790614,37596264,111076836,9389619,2206281,0,0,11595900,122672736,35369966,24377575,435809,172294,665196,244626,12826439,5977182,10426909,4569085,13409955,5456779,0,37388314,7786241,0,0,1132046,681744,2989378,114644012,49265526,14056762,4426911,9857875,5175627,31861311,1600638,34745000,4361000,3769724,3888457,80770,3414565,0,0,9727404,17111196,16875909,235287,17111196,0,47956882,50640914
232788,5159243,19491913,1569795,21061708,26220951,1150284,0,1503101,1503101,0,11799190,11799190,13302291,1528821,20857708,137148,0,-8454733,12540123,2799809,2810536,26751764,4935511,137246,37434866,16577157,0,0,20619141,20980899,-361758,16348303,-3446422,12540123,3364380,1781134,71075,525826,8037,517789,463608,,0,,12003,6218026,0,8178101,114235,4831705,0,0,464348,15966,519076,14123431,20341457,0,277684,0,0,277684,20619141,10052861,4489132,0,0,295307,106897,1844525,849661,2233917,1292248,2282785,1135329,2005573,1512322,192911,,,,,753609,20980899,8066178,2696360,2086845,1122940,0,7008576,339000,8401000,862000,963021,4825675,194748,1018593,0,605061,74894,6718971,4147032,566366,4713398,2005573,22154063,25425383
232867,10945916,14762609,1085831,15848440,26794356,1232684,0,3044551,3044551,0,13988043,13988043,17032594,1741778,15560440,589958,0,-6897730,9252668,2019542,1977329,20085812,13530001,10909,37623593,22063152,0,0,28011237,27451548,559689,12541840,-3848861,9252668,10250649,955131,19308,31965,0,31965,127873,,0,,166721,11551647,0,10663294,84689,4893941,0,0,315357,99927,374817,16432025,27983672,0,27565,0,0,27565,28011237,16470757,9961222,0,0,75554,75501,2169936,1231686,1535400,1146056,3807241,1770665,2475966,44095,0,,,,,872599,27451548,14185130,3261415,2660148,1433930,0,5910925,490000,10041000,973000,1013047,4885156,151289,1058953,0,0,0,6095398,3608080,11352,3619432,2475966,8958181,11273908
232937,20744149,263527026,26952376,290479402,311223551,7257553,3404642,26850627,30255269,40044077,76736457,116780534,147035803,11318153,233499428,0,0,-73372280,160127148,5941099,7933788,377826656,48801357,6293124,446796024,188826799,653075,15779839,152092691,158619451,-6526760,188963057,-22309149,160127148,26107980,13678609,609469,590868,0,590868,25035212,0,0,0,559800,66581938,0,58650177,0,14548960,0,0,1115179,98951,16395,74429662,141011600,0,1106446,0,9974645,11081091,152092691,48444739,24229170,9445364,1298888,609939,213696,15224363,7050899,6932519,3150141,21359399,12277393,10163080,43014691,6020732,0,0,0,0,3425357,158619451,54240919,18957988,13801412,16867192,1541218,53210722,1278000,51633000,7350000,5785105,14548960,2281188,20040057,0,229953,5151688,42251846,16987443,15101323,32088766,10163080,19543109,24804748
232946,94666913,330675926,61883755,392559681,487226594,17709575,860000,61256870,62116870,3759720,184766841,188526561,250643431,29263547,347466214,5032064,3984,-127473071,225029191,48084870,19446272,387239393,50237696,2053155,507061386,155178729,7476,0,331963371,328571698,3391673,272497915,-50860397,225029191,134043311,9691906,118605,4626175,579454,4046721,6375703,,0,,5698082,160553782,0,106060808,187429,52188204,0,0,2622173,198177,389180,161645971,322199753,9701285,62333,0,0,9763618,331963371,160908825,93714150,0,0,1591535,1031205,26687231,12554327,36367850,19359538,63650412,19662955,19723375,5510933,1324238,,,,,14131537,328571698,147646413,41935201,40484459,12526943,163768,85814914,8815000,130491000,18320000,14151988,51779288,3053167,10990074,0,2825881,3146615,71795025,51908322,163328,52071650,19723375,6099103,7498787
232982,162453486,562454435,117767336,680221771,842675257,30568618,15006734,66428709,81435443,198492470,196848090,395340560,476776003,20205843,414489175,34486575,5886375,-78600096,376262029,54087305,3253062,811766530,164310851,18714082,1052131830,434185353,262535,0,512695200,486868059,25827141,420363268,-69928380,376262029,146612086,8019007,967651,2381286,42500,2338786,122551730,0,0,0,3511611,284043371,0,151598437,0,35345250,0,0,13727577,13412876,3674786,217758926,501802297,0,3383934,0,7508969,10892903,512695200,204934098,117564042,14285831,5304853,1044182,438864,54872570,22762044,21989627,9988876,41144547,19198659,30570982,115647401,24345882,0,0,0,0,2378821,486868059,199603220,61909644,35962762,24318726,8637028,156436679,11834490,125754000,9299000,16900892,35345250,499810,29373038,0,24068459,0,89286557,36246911,22468664,58715575,30570982,204745292,238114055
233019,4072531,24763519,1287071,26050590,30123121,2669233,0,2384883,2384883,0,17505933,17505933,19890816,2236842,25582590,239414,0,-15157308,10664696,1670382,1054388,29471636,9318662,0,41515068,15935515,3038,0,24112699,22527612,1585087,13520042,-4440433,10664696,4454606,2315148,616241,1036685,2987,1033698,60078,,8813,,618413,9109984,0,8208354,105599,3806909,0,0,233396,41534,210854,12606646,21716630,1996774,399295,0,0,2396069,24112699,8317122,4193988,0,0,911044,388379,3462935,1037172,3085338,1569114,3298052,1735734,1918132,20119,0,,,,,1514870,22527612,8961528,3543632,1528885,1296609,0,7196958,615000,12593000,1375000,2129754,3799434,168643,960358,0,302299,108418,5339152,3410337,10683,3421020,1918132,9241450,9551941
233037,2206793,9682276,1426301,11108577,13315370,579732,32140,1831983,1864123,171427,5942454,6113881,7978004,1144869,10736404,240080,0,-6204255,4772229,1518348,523944,15984939,1628133,663421,20318785,9364256,0,0,11963342,11420416,542926,6000822,-1771519,4772229,2145301,1024917,90013,115405,0,115405,22385,,0,,135329,3533350,0,5491706,26889,2024181,0,0,311967,3047,223211,8081001,11614351,0,348991,0,0,348991,11963342,5581679,2661939,0,0,135902,43762,483489,315518,1688234,1023863,2341157,1108191,1122623,67332,0,,,,,0,11420416,5153273,1374090,863176,648065,3609,3378203,-191000,4179000,787000,452346,2024181,61947,494377,0,0,80934,2661439,1534101,4715,1538816,1122623,524720,550973
233116,6308512,19729710,3374247,23103957,29412469,2103572,0,4823838,4823838,0,17272326,17272326,22096164,1821162,22618862,343481,0,-15363628,7598715,5753483,674114,29165177,3732177,15312,39340263,16721400,0,0,33621507,33737606,-116099,12713096,-4998282,7598715,12956244,1462663,528902,510166,491773,18393,152989,,7310,,207401,15825675,0,12205074,64378,4229223,0,0,292693,30875,83860,16906103,32731778,606279,283450,0,0,889729,33621507,15957101,10549945,0,0,3164920,1299244,2232723,1441845,3388051,2123975,3963608,1953041,3286126,63557,0,,,,,1681520,33737606,17368050,5251855,1974334,1061419,0,8081948,1126000,11788000,970000,1694729,4145399,96545,1987189,0,280941,99666,6609740,3313193,10421,3323614,3286126,8660826,10052487
233277,134610675,326265509,25009872,351275381,485886056,13688564,2192566,35687206,37879772,50201305,107480348,157681653,195561425,11016799,295359044,9079685,0,-11442333,292996396,26669955,22796130,451518607,64095174,9320997,574400863,229330480,2483779,0,222902621,220588881,2313740,329375101,-38692445,292996396,61744964,6065133,1187663,462562,462562,0,58548327,0,0,0,1374765,129383414,0,61270010,0,13784657,0,0,2581000,1252481,0,78888148,208271562,14444010,187049,0,0,14631059,222902621,98053632,48226063,628887,329301,3337534,1392917,15192636,7071947,8059100,3325459,26540813,11394511,6681858,61451885,11933574,0,0,0,0,642536,220588881,83673772,33279996,21814976,19881490,1372501,60566146,7251000,67833000,5004000,10603890,13784657,1186108,10113212,359837,0,7950551,33394365,14801584,11910923,26712507,6681858,50346509,56743711
233310,3741744,13326493,608550,13935043,17676787,933541,24223,2806347,2830570,100203,10548114,10648317,13478887,1262098,13558617,273932,0,-9963206,3869343,1930684,188010,21089569,3853919,55016,27117198,13434155,0,0,19538238,19435780,102458,6554314,-2787429,3869343,6275603,1548005,6185,113244,11034,102210,142346,,0,,42585,8127968,0,8402315,93997,2710380,0,0,92585,843,21051,11321171,19449139,29617,59482,0,0,89099,19538238,10179166,7026889,0,0,72078,31079,2054863,1368984,1441215,864665,3522017,1627450,1338969,28599,0,,,,,798873,19435780,10919067,2531677,1674072,1025972,2002,3282990,481000,7630000,724000,765655,2696959,84661,647854,0,49142,54045,3532661,2186812,6880,2193692,1338969,9215317,10151674
233338,721724,48543655,5137277,53680932,54402656,2299021,987519,2247307,3234826,25772256,11045279,36817535,40052361,1181929,27224909,0,472373,-12229895,15467387,548469,6909485,64193587,4644934,3224361,79520836,27132840,0,0,17320601,19567966,-2247365,20780885,-3066133,15467387,2812644,0,0,0,0,0,3018610,,219888,,0,6051142,0,8019269,0,2315571,0,0,0,125844,43297,10503981,16555123,516613,248387,0,478,765478,17320601,4278232,2702910,0,0,0,0,820521,212788,2251924,1411669,3952045,2051066,516879,2780367,1006785,,,,,4967998,19567966,8063325,3905080,805295,2448678,702226,3643362,171366,7652000,646000,1548301,1988118,19284,645337,0,251785,460800,3365324,1373918,1474527,2848445,516879,5651525,6610466
233639,6575803,17358803,1759682,19118485,25694288,1491901,0,2559750,2559750,0,17413336,17413336,19973086,4345412,18703076,357428,0,-16192813,2867691,2547969,1413968,23340849,5189062,1114575,33606423,14905987,2639,0,29558959,27918951,1640008,6720154,-5492471,2867691,8265858,2120359,101157,121856,66435,55421,63023,,0,,362981,11035234,0,12830666,75155,4510717,0,0,169582,22396,210945,17819461,28854695,527708,176556,0,0,704264,29558959,16172597,10016814,0,0,535991,301346,1821127,1301685,2402095,1466154,3677586,1408569,3087387,38404,0,,,,,183764,27918951,14494568,2899651,2062725,927278,0,7534729,-215000,12293000,2921000,1196116,4510717,92425,2147216,0,21083,23980,6795421,3696407,11627,3708034,3087387,3043684,3613050
233648,4278516,24681657,2619368,27301025,31579541,1564454,41888,2139947,2181835,189643,12443404,12633047,14814882,1559304,25069762,-90207,0,-8209746,16769809,3207115,1193698,33967400,10058422,0,48426635,23125342,0,0,22077234,22185846,-108612,20446093,-3567672,16769809,3006674,3356150,432197,161874,0,161874,71544,,0,,131620,7160059,0,8097783,236949,5267534,0,0,235637,-6900,1066758,14897761,22057820,0,19414,0,0,19414,22077234,8278636,4984202,0,0,1003448,501538,2803351,1172338,4097817,1820326,2450728,1197533,2632834,42925,215,,,,,876107,22185846,9676152,3018013,2801568,1235883,29135,5425095,465000,8597000,923000,1229242,5262395,194637,1320076,0,70243,76726,6924077,4277804,13439,4291243,2632834,,
233754,13784679,52723988,5402139,58126127,71910806,4994377,312412,6222410,6534822,685331,39395218,40080549,46615371,4104114,56112384,500715,0,-30427401,26185698,9553889,1272238,66545996,13642627,343231,91357981,34247854,0,0,60319916,62838970,-2519054,38914903,-10210151,26185698,17724246,2870054,0,25618,0,25618,389377,,5963,,2262418,23277676,0,23731235,210000,11685147,0,0,152710,119811,0,35898903,59176579,580302,563035,0,0,1143337,60319916,26174851,13759178,0,0,1971810,960245,4042462,2401351,7295128,4418952,11428348,4934094,7568367,307452,5412,,,,,4050552,62838970,26479232,9814029,5895325,2732698,75200,17842486,2869000,28464000,2268000,4111840,11685147,450938,3187403,0,0,328235,15651723,8058296,25060,8083356,7568367,5676845,6254967
233772,38740028,302513951,54521600,357035551,395775579,12046096,4965000,23942861,28907861,72837675,98090304,170927979,199835840,11608791,247817160,-438906,0,-51001210,196377044,29343982,17153877,352522331,49646191,0,448666381,131201977,51792,0,160118833,163346706,-3227873,225961348,-26356431,196377044,41752122,5638397,109554,352143,0,352143,11837698,,32972,,2194339,61917225,0,56832015,84500,36902888,0,0,1434569,892835,687513,96834320,158751545,746393,620895,0,0,1367288,160118833,70356953,39852678,0,0,3182901,1207292,13555093,6638835,18462605,8636488,26230060,12842186,17971002,5921346,2022476,,,,,7666746,163346706,71199955,22941260,17135740,11705978,2623389,37740384,4970000,70966000,6719000,7727596,36840083,999210,8311984,0,286591,969552,47407420,29344284,92134,29436418,17971002,2891330,2895689
233897,16153433,161677579,73634320,235311899,251465332,2169341,1119498,6010853,7130351,20973081,32883476,53856557,60986908,1467545,142555125,39829823,31876016,-23080744,191180220,1374640,18070599,212622811,12909627,0,244977677,82910159,0,0,55784911,49609642,6175269,188562204,-3557253,191180220,9534952,866108,416993,13072,0,13072,5135311,0,98909,0,0,16065345,0,18670391,0,3747152,0,0,1205637,7030573,0,30653753,46719098,615345,816197,3920672,3713599,9065813,55784911,14686044,9214351,47496,24965,2412680,917400,4335065,2100416,2227410,1011039,5362555,3520033,4490309,12102512,2694143,0,0,0,0,3945571,49609642,19482347,5685215,3200182,5726338,667498,14848062,948000,13316000,1052000,1435321,3416469,166681,2692176,0,2277328,6063653,14616307,7587028,2538970,10125998,4490309,84638929,97121524
233903,3343176,6928064,705972,7634036,10977212,1244259,0,2097237,2097237,0,11232523,11232523,13329760,1386215,7375036,175660,0,-10045200,-2494504,2255465,289995,9492354,3843991,118095,15999900,8624864,0,0,16917918,16619360,298558,355099,-3148161,-2494504,3239726,1483785,2500,410362,0,410362,56051,,19404,,81842,5293670,0,7062118,340273,3877260,0,0,91644,3552,0,11374847,16668517,0,249401,0,0,249401,16917918,7854716,3891106,0,0,746395,230154,1591204,799010,2257049,1354549,1926853,1252480,1746076,36549,15000,,,,,460518,16619360,7542299,2212264,1177039,452721,0,5235037,74000,7850000,807000,979784,3871400,115121,756957,0,446018,0,5189496,3432619,10801,3443420,1746076,1132991,3994778
233921,298077018,1535580961,799264938,2334845899,2632922917,69982424,31647713,247647891,279295604,452657506,646462661,1099120167,1378415771,65185044,1273211429,198077331,14414183,-226398417,1259304526,46822449,130508156,1902891523,779743653,149133010,3009098791,1285043289,7480930,389731,1531589273,1439760942,91828331,1402332447,-234856252,1259304526,499983584,223368991,12814741,70508221,14536292,55971929,267441338,0,18292589,0,7479849,1099889313,0,230231220,0,19825929,0,0,71531459,16324125,8699212,346611945,1446501258,0,85088015,0,0,85088015,1531589273,443774491,263666501,382100238,170425253,114985668,52026050,107712410,47800650,24462747,11128325,89730969,55082586,18307308,258313488,78549801,0,0,0,0,373623,1439760942,678679166,202553060,84821392,106059249,16003966,351644109,31030000,386163000,29466000,45600860,19825929,3613007,21633093,0,31562689,80442765,157077483,113598300,25171875,138770175,18307308,987600000,1136900000
233949,12008735,47254154,17325661,64579815,76588550,2334032,265000,9645473,9910473,5102951,24325027,29427978,39338451,4138347,56413446,-617681,0,-20349981,35445784,5538642,3218118,59187119,7629628,12951388,88524895,26743498,0,0,52616180,42186420,10429760,32350384,-7334360,35445784,13667331,1129700,0,13406,0,13406,1600787,,0,,727556,17138780,0,17700962,0,8013068,0,0,342556,62605,321635,26440826,43579606,8860391,176183,0,0,9036574,52616180,21858332,9911374,0,0,349680,76633,5316585,3376203,4524428,2261575,5200827,2219706,3251364,69246,0,,,,,1615958,42186420,17845491,5755311,4364209,2254681,189197,11777531,924000,17072000,2612000,1894818,8000393,215270,2613521,0,5918,132536,10967638,7692080,24194,7716274,3251364,11562295,13691989
234030,412611911,997469688,459373970,1456843658,1869455569,66451261,31358805,195256261,226615066,411238624,520698869,931937493,1158552559,61527073,797125240,42437159,61320714,-185055915,715827198,81603737,0,1416520859,317524339,89933273,1905582208,761704875,4767654,0,1149614454,1136804621,12809833,885045979,-182028614,715827198,343183127,154228848,7654571,23174648,711273,22463375,128533025,30171533,55895023,0,20320125,763160900,0,231600317,0,31437231,0,0,45621627,11437137,1195169,321291481,1084452381,59680807,5470420,10846,0,65162073,1149614454,434858955,233281354,205374928,94746593,9588225,4985297,125753120,66222574,26651006,8857238,96597279,52795849,32449863,128647349,32769201,70742933,9192865,0,0,6140963,1136804621,502850971,150303482,99993620,68272988,17898293,297485267,24284000,305258000,23031000,35927301,31437231,5015363,30984044,0,6455358,65173329,139065325,100493642,6121820,106615462,32449863,1843001038,1951336608
234076,621307370,3100397585,8218172835,11318570420,11939877790,152217973,8461083,648474900,656935983,1974855946,969111242,2943967188,3600903171,132207977,1819256339,3051597129,715315013,2772816134,8358984615,265073430,522943659,3912151613,1312507544,426111975,6438788221,2818050934,0,0,3962424861,3396207323,566217538,8016853986,-224086909,8358984615,555526531,280761265,9425831,70244927,49591,70195336,135358891,1642114773,29537477,0,47259064,2770228759,0,149778769,0,12360693,0,0,169248521,759257313,14547,1090659843,3860888602,14530244,37383461,49622554,0,101536259,3962424861,487843596,310808817,438691141,176764409,58297987,20873336,191763498,100711601,62362335,29273248,163723693,83775231,70813378,205371673,59774653,1516601946,559470841,0,0,200738076,3396207323,1341509520,392618739,122048141,204950816,71628323,1263451784,39231000,493070000,37256000,72019937,10147757,897712,10781709,0,138419841,48519741,208766760,120641356,17312026,137953382,70813378,6308922241,6856257988
234085,41014441,316971445,36375557,353347002,394361443,4097559,1495000,11484882,12979882,19891492,44376554,64268046,77247928,5113320,312807720,14868467,1256115,-12834548,316097754,3742372,30545269,403369632,31747120,13455893,482860286,148690576,0,0,92604030,91084698,1519332,330176332,-15597910,316097754,28769511,91286,0,0,0,0,23308788,0,470531,0,1158449,53798565,0,14725387,0,1221237,0,0,15957550,1592538,0,33496712,87295277,0,5285415,0,23338,5308753,92604030,28129069,13768270,214989,47170,1750441,485275,8808694,3130972,8020488,3241700,9012925,3243211,623626,34201316,7247549,0,0,0,0,323150,91084698,31164147,13356063,7506854,11615823,802238,26639573,2216313,24023000,2478000,2568313,1188530,91286,4361604,0,8676835,218414,14536669,6921739,6991304,13913043,623626,448723584,507216646
