UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,STUFACR,XSTUFACR
236896,R,402,R,509,R,79,R,332,R,0,Z,0,R,332,R,281,R,85,R,1,R,0,Z,0,R,1,R,0,R,0,14,R
236939,R,5048,R,7994,R,63,R,4523,R,0,Z,0,R,4523,R,3589,R,79,R,88,Z,0,R,0,R,88,R,42,R,48,15,R
236948,R,7096,R,9577,R,74,R,6716,R,0,R,0,R,6716,R,6300,R,94,R,77,R,0,R,0,R,77,R,60,R,78,19,R
236975,R,418,R,922,R,45,R,0,Z,0,Z,0,R,0,R,0,A,,R,0,Z,0,Z,0,R,0,R,0,A,,14,R
237011,R,3117,R,4443,R,70,R,3072,R,0,R,0,R,3072,R,2501,R,81,R,42,R,0,R,0,R,42,R,27,R,64,18,R
237039,R,305,R,1095,R,28,R,0,Z,0,Z,0,R,0,R,0,A,,R,0,Z,0,Z,0,R,0,R,0,A,,12,R
237057,R,426,R,462,R,92,R,389,R,0,R,0,R,389,R,352,R,90,A,,A,,A,,A,,A,,A,,9,R
237066,R,696,R,808,R,86,R,504,R,0,R,0,R,504,R,415,R,82,R,1,R,0,R,0,R,1,R,0,R,0,11,R
237109,R,451,R,1045,R,43,R,0,Z,0,Z,0,R,0,R,0,A,,R,0,Z,0,Z,0,R,0,R,0,A,,19,R
237118,R,256,R,330,R,78,R,309,R,0,R,0,R,309,R,159,R,51,A,,A,,A,,A,,A,,A,,14,R
237127,A,,A,,A,,R,6,Z,0,Z,0,R,6,R,4,R,67,A,,A,,A,,A,,A,,A,,20,R
237136,R,38,R,101,R,38,R,33,R,0,R,0,R,33,R,28,R,85,R,0,Z,0,Z,0,R,0,Z,0,A,,9,R
237145,A,,A,,A,,R,6,R,0,R,0,R,6,R,6,R,100,A,,A,,A,,A,,A,,A,,12,R
237172,A,,A,,A,,R,39,R,0,R,0,R,39,R,34,R,87,A,,A,,A,,A,,A,,A,,9,R
237181,R,178,R,186,R,96,R,160,R,0,R,0,R,160,R,107,R,67,A,,A,,A,,A,,A,,A,,10,R
237215,R,200,R,329,R,61,R,126,R,0,R,0,R,126,R,80,R,63,R,1,R,0,R,0,R,1,R,0,R,0,12,R
237242,A,,A,,A,,R,12,R,0,R,0,R,12,R,12,R,100,R,4,R,0,R,0,R,4,R,4,R,100,4,R
237303,A,,A,,A,,R,32,R,0,R,0,R,32,R,13,R,41,A,,A,,A,,A,,A,,A,,12,R
237312,R,292,R,596,R,49,R,341,R,0,R,0,R,341,R,228,R,67,R,2,R,0,R,0,R,2,R,0,R,0,15,R
237321,A,,A,,A,,R,21,R,0,R,0,R,21,R,13,R,62,A,,A,,A,,A,,A,,A,,11,R
237330,R,428,R,611,R,70,R,428,R,0,R,0,R,428,R,264,R,62,R,6,R,0,R,0,R,6,R,1,R,17,15,R
237358,R,196,R,288,R,68,R,182,R,0,R,0,R,182,R,123,R,68,R,0,R,0,R,0,R,0,R,0,A,,11,R
237367,R,809,R,1208,R,67,R,748,R,0,R,0,R,748,R,491,R,66,R,15,R,0,R,0,R,15,R,6,R,40,16,R
237385,R,292,R,770,R,38,R,295,R,0,R,0,R,295,R,162,R,55,R,63,R,0,R,0,R,63,R,27,R,43,17,R
237437,R,27,R,48,R,56,R,48,R,0,R,0,R,48,R,20,R,42,R,0,R,0,R,0,R,0,R,0,A,,20,R
237473,A,,A,,A,,R,108,R,0,R,0,R,108,R,102,R,94,A,,A,,A,,A,,A,,A,,11,R
237491,A,,A,,A,,R,12,R,0,R,0,R,12,R,11,R,92,A,,A,,A,,A,,A,,A,,12,R
237525,R,1668,R,3275,R,51,R,1786,R,0,R,0,R,1786,R,1293,R,72,R,10,R,0,R,0,R,10,R,3,R,30,18,R
237543,A,,A,,A,,R,22,R,0,Z,0,R,22,R,21,R,95,R,37,R,0,R,0,R,37,R,33,R,89,11,R
237552,A,,A,,A,,R,24,R,0,R,0,R,24,R,18,R,75,A,,A,,A,,A,,A,,A,,9,R
237561,A,,A,,A,,R,20,Z,0,Z,0,R,20,R,15,R,75,A,,A,,A,,A,,A,,A,,14,R
237570,A,,A,,A,,R,11,R,0,R,0,R,11,R,6,R,55,A,,A,,A,,A,,A,,A,,12,R
237598,R,1,R,1,R,100,R,5,R,0,R,0,R,5,R,3,R,60,A,,A,,A,,A,,A,,A,,18,R
237640,R,79,R,200,R,40,R,128,R,0,R,0,R,128,R,85,R,66,R,1,R,0,R,0,R,1,R,0,R,0,12,R
237686,R,316,R,560,R,56,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,15,R
237701,R,533,R,823,R,65,R,589,R,1,R,0,R,588,R,232,R,39,R,8,R,0,R,0,R,8,R,0,R,0,19,R
237729,A,,A,,A,,R,43,R,0,R,0,R,43,R,31,R,72,R,33,R,0,R,0,R,33,R,28,R,85,11,R
237783,A,,A,,A,,R,182,R,0,R,0,R,182,R,83,R,46,A,,A,,A,,A,,A,,A,,22,R
237792,R,584,R,1230,R,47,R,590,R,0,R,0,R,590,R,407,R,69,R,8,R,0,R,0,R,8,R,4,R,50,16,R
237817,R,382,R,589,R,65,R,419,R,1,R,0,R,418,R,204,R,49,R,46,R,0,Z,0,R,46,R,18,R,39,17,R
237844,A,,A,,A,,R,86,R,0,R,0,R,86,R,66,R,77,R,27,R,0,R,0,R,27,R,5,R,19,16,R
237899,R,326,R,1647,R,20,R,385,R,0,R,0,R,385,R,213,R,55,R,9,R,0,R,0,R,9,R,2,R,22,19,R
237905,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,6,R
237932,R,468,R,802,R,58,R,492,R,0,R,0,R,492,R,353,R,72,R,2,R,0,R,0,R,2,R,0,R,0,13,R
237950,R,361,R,876,R,41,R,334,R,0,R,0,R,334,R,188,R,56,R,17,R,0,R,0,R,17,R,4,R,24,13,R
237969,R,322,R,350,R,92,R,366,R,0,R,0,R,366,R,258,R,70,R,0,R,0,R,0,R,0,R,0,A,,13,R
237987,R,45,R,63,R,71,R,36,R,0,R,0,R,36,R,19,R,53,A,,A,,A,,A,,A,,A,,22,R
237996,R,91,R,244,R,37,R,84,Z,0,R,0,R,84,R,61,R,73,A,,A,,A,,A,,A,,A,,20,R
238005,A,,A,,A,,R,21,R,0,R,0,R,21,R,19,R,90,A,,A,,A,,A,,A,,A,,20,R
238014,R,246,R,443,R,56,R,215,Z,0,Z,0,R,215,R,103,R,48,R,30,Z,0,Z,0,R,30,R,14,R,47,12,R
238032,R,4714,R,6025,R,78,R,5214,R,0,R,0,R,5214,R,3956,R,76,R,11,R,0,R,0,R,11,R,3,R,27,18,R
238078,R,300,R,395,R,76,R,181,R,0,R,0,R,181,R,123,R,68,A,,A,,A,,A,,A,,A,,11,R
238096,A,,A,,A,,R,4,R,0,R,0,R,4,R,1,R,25,A,,A,,A,,A,,A,,A,,10,R
238175,A,,A,,A,,R,38,Z,0,Z,0,R,38,R,32,R,84,A,,A,,A,,A,,A,,A,,12,R
238193,R,185,R,308,R,60,R,187,R,0,R,0,R,187,R,127,R,68,R,1,R,0,R,0,R,1,R,0,R,0,10,R
238263,R,733,R,2791,R,26,R,0,R,0,Z,0,R,0,R,0,A,,R,0,Z,0,R,0,R,0,Z,0,A,,11,R
238324,R,42,R,187,R,22,R,34,R,0,R,0,R,34,R,27,R,79,R,4,R,0,R,0,R,4,R,2,R,50,13,R
238333,R,266,R,348,R,76,R,323,R,0,R,0,R,323,R,253,R,78,A,,A,,A,,A,,A,,A,,10,R
238397,R,191,R,350,R,55,R,204,R,0,R,0,R,204,R,114,R,56,R,133,Z,0,Z,0,R,133,R,76,R,57,9,R
238430,R,130,R,546,R,24,R,139,R,0,R,0,R,139,R,100,R,72,R,2,R,0,R,0,R,2,R,0,R,0,8,R
238458,R,711,R,873,R,81,R,717,R,0,R,0,R,717,R,579,R,81,R,7,R,0,R,0,R,7,R,4,R,57,14,R
238476,R,761,R,857,R,89,R,707,R,2,R,0,R,705,R,543,R,77,R,2,R,0,R,0,R,2,R,2,R,100,12,R
238573,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,8,R
238616,R,560,R,848,R,66,R,557,R,0,R,0,R,557,R,425,R,76,R,2,R,0,R,0,R,2,R,2,R,100,12,R
238661,R,255,R,427,R,60,R,281,R,0,R,0,R,281,R,218,R,78,R,3,R,0,R,0,R,3,R,2,R,67,10,R
238722,R,269,R,6201,R,4,R,272,R,1,R,0,R,271,R,189,R,70,R,543,R,0,R,0,R,543,R,289,R,53,11,R
238759,R,475,R,2094,R,23,R,465,R,0,R,0,R,465,R,279,R,60,R,813,R,0,R,0,R,813,R,452,R,56,8,R
238810,A,,A,,A,,R,17,R,0,R,0,R,17,R,17,R,100,R,7,R,0,R,0,R,7,R,7,R,100,8,R
238980,R,212,R,471,R,45,R,174,R,0,R,0,R,174,R,117,R,67,R,8,R,0,R,0,R,8,R,3,R,38,13,R
239008,R,106,R,790,R,13,R,129,R,1,Z,0,R,128,R,75,R,59,R,154,R,0,R,0,R,154,R,90,R,58,13,R
239017,R,396,R,430,R,92,R,353,R,0,R,0,R,353,R,300,R,85,R,0,R,0,R,0,R,0,R,0,A,,8,R
239071,R,140,R,295,R,47,R,137,R,0,R,0,R,137,R,98,R,72,R,10,Z,0,Z,0,R,10,R,4,R,40,11,R
239080,R,309,R,452,R,68,R,352,R,0,R,0,R,352,R,230,R,65,A,,A,,A,,A,,A,,A,,11,R
239105,R,2162,R,2489,R,87,R,2021,R,0,Z,0,R,2021,R,1762,R,87,R,2,R,0,Z,0,R,2,R,2,R,100,14,R
239220,R,86,R,848,R,10,R,90,R,0,R,0,R,90,R,43,R,48,R,181,R,0,R,0,R,181,R,81,R,45,12,R
239248,R,1019,R,4383,R,23,R,1319,R,0,R,0,R,1319,R,717,R,54,R,949,R,0,R,0,R,949,R,442,R,47,13,R
239309,R,236,R,285,R,83,R,196,R,0,R,0,R,196,R,157,R,80,R,1,R,0,R,0,R,1,R,1,R,100,11,R
239318,R,597,R,760,R,79,R,515,R,0,R,0,R,515,R,449,R,87,R,0,R,0,R,0,R,0,R,0,A,,15,R
239372,R,252,R,675,R,37,R,201,R,0,R,0,R,201,R,147,R,73,R,490,R,0,R,0,R,490,R,229,R,47,16,R
239390,R,142,R,200,R,71,R,122,Z,0,Z,0,R,122,R,88,R,72,R,1,Z,0,Z,0,R,1,R,1,R,100,12,R
239442,R,106,R,316,R,34,R,127,R,0,R,0,R,127,R,76,R,60,R,130,R,0,R,0,R,130,R,69,R,53,8,R
239460,R,223,R,2824,R,8,R,288,R,0,R,0,R,288,R,180,R,63,R,419,R,0,R,0,R,419,R,242,R,58,11,R
239488,R,394,R,4268,R,9,R,444,R,0,R,0,R,444,R,257,R,58,R,587,R,0,R,0,R,587,R,327,R,56,17,R
239512,R,145,R,197,R,74,R,188,R,0,R,0,R,188,R,120,R,64,R,1,R,0,R,0,R,1,R,1,R,100,10,R
239628,R,267,R,298,R,90,R,233,R,0,R,0,R,233,R,185,R,79,R,1,R,0,R,0,R,1,R,0,R,0,12,R
239716,R,620,R,668,R,93,R,526,R,0,R,0,R,526,R,435,R,83,R,0,R,0,R,0,R,0,R,0,A,,14,R
239743,R,50,R,114,R,44,R,92,R,0,R,0,R,92,R,42,R,46,R,0,Z,0,Z,0,R,0,Z,0,A,,9,R
239877,A,,A,,A,,R,10,Z,0,Z,0,R,10,R,10,R,100,R,2,Z,0,Z,0,R,2,R,2,R,100,11,R
239910,R,256,R,1216,R,21,R,261,R,1,R,0,R,260,R,180,R,69,R,147,R,0,R,0,R,147,R,94,R,64,12,R
240107,R,292,R,480,R,61,R,287,R,0,R,0,R,287,R,221,R,77,R,1,R,0,R,0,R,1,R,1,R,100,11,R
240116,R,633,R,3295,R,19,R,606,R,0,R,0,R,606,R,370,R,61,R,337,R,0,R,5,R,342,R,177,R,52,14,R
240125,R,279,R,2835,R,10,R,225,R,0,R,0,R,225,R,162,R,72,R,234,R,0,R,0,R,234,R,132,R,56,19,R
240170,R,630,R,1347,R,47,R,513,Z,0,Z,0,R,513,R,323,R,63,R,322,Z,0,Z,0,R,322,R,168,R,52,9,R
240189,R,2124,R,3425,R,62,R,2000,R,0,R,0,R,2000,R,1644,R,82,R,14,R,0,R,0,R,14,R,9,R,64,20,R
240198,R,251,R,741,R,34,R,227,R,1,R,0,R,226,R,162,R,72,R,170,R,0,R,0,R,170,R,94,R,55,9,R
240268,R,2454,R,3345,R,73,R,2343,R,0,R,0,R,2343,R,1909,R,81,R,9,R,0,R,0,R,9,R,9,R,100,23,R
240277,R,1207,R,3457,R,35,R,938,R,0,R,0,R,938,R,668,R,71,R,37,R,0,R,0,R,37,R,22,R,59,23,R
240329,R,2176,R,2766,R,79,R,2114,R,0,R,0,R,2114,R,1819,R,86,R,5,R,0,R,0,R,5,R,1,R,20,19,R
240338,R,292,R,391,R,75,R,233,R,0,R,0,R,233,R,184,R,79,R,0,R,0,R,0,R,0,R,0,A,,12,R
240365,R,2308,R,7555,R,31,R,1501,R,0,R,0,R,1501,R,1170,R,78,R,18,R,0,R,0,R,18,R,6,R,33,22,R
240374,R,604,R,1127,R,54,R,673,R,0,R,0,R,673,R,478,R,71,R,36,R,0,R,0,R,36,R,11,R,31,19,R
240392,R,81,R,201,R,40,R,12,R,0,R,0,R,12,R,4,R,33,R,3,R,0,R,0,R,3,R,1,R,33,17,R
240417,R,1378,R,2020,R,68,R,1502,R,0,R,0,R,1502,R,1046,R,70,R,26,Z,0,Z,0,R,26,R,6,R,23,19,R
240426,R,320,R,667,R,48,R,340,R,0,R,0,R,340,R,239,R,70,R,5,Z,0,Z,0,R,5,R,1,R,20,16,R
240444,R,6851,R,8876,R,77,R,6597,R,0,R,0,R,6597,R,6294,R,95,R,12,R,0,R,0,R,12,R,9,R,75,17,R
240453,R,3808,R,6196,R,61,R,3190,R,0,R,0,R,3190,R,2338,R,73,R,43,R,0,R,0,R,43,R,22,R,51,18,R
240462,R,1614,R,2322,R,70,R,1412,R,0,Z,0,R,1412,R,1089,R,77,R,14,Z,0,Z,0,R,14,R,5,R,36,21,R
240471,R,1293,R,1795,R,72,R,1199,R,0,R,0,R,1199,R,909,R,76,R,126,R,0,R,0,R,126,R,81,R,64,22,R
240480,R,1731,R,2819,R,61,R,1535,Z,0,Z,0,R,1535,R,1119,R,73,R,25,R,0,R,0,R,25,R,11,R,44,20,R
240505,R,331,R,1100,R,30,R,537,R,0,R,0,R,537,R,318,R,59,R,93,R,0,R,0,R,93,R,32,R,34,13,R
240514,R,227,R,662,R,34,R,188,R,0,R,0,R,188,R,108,R,57,R,35,R,0,R,0,R,35,R,13,R,37,16,R
240596,R,194,R,674,R,29,R,174,Z,0,Z,0,R,174,R,109,R,63,R,40,Z,0,Z,0,R,40,R,7,R,18,15,R
240620,R,474,R,930,R,51,R,444,R,0,R,0,R,444,R,287,R,65,R,96,R,0,R,0,R,96,R,30,R,31,15,R
240657,R,298,R,371,R,80,R,349,R,0,R,0,R,349,R,214,R,61,R,24,R,0,R,0,R,24,R,6,R,25,12,R
240666,R,576,R,1742,R,33,R,568,R,0,R,0,R,568,R,375,R,66,R,80,R,0,R,0,R,80,R,30,R,38,16,R
240693,R,437,R,734,R,60,R,453,R,0,R,0,R,453,R,262,R,58,R,232,R,0,R,0,R,232,R,31,R,13,13,R
240709,A,,A,,A,,R,21,R,0,R,0,R,21,R,16,R,76,R,12,R,0,R,0,R,12,R,9,R,75,11,R
240718,A,,A,,A,,R,170,R,0,R,0,R,170,R,117,R,69,A,,A,,A,,A,,A,,A,,5,R
240727,R,1849,R,2938,R,63,R,1684,R,2,R,0,R,1682,R,1313,R,78,R,12,R,0,R,0,R,12,R,1,R,8,15,R
240736,R,253,R,323,R,78,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,14,R
240745,R,300,R,696,R,43,R,450,R,0,R,0,R,450,R,279,R,62,R,315,R,0,R,0,R,315,R,144,R,46,15,R
240754,R,477,R,687,R,69,R,419,R,0,R,0,R,419,R,307,R,73,R,62,R,0,R,0,R,62,R,25,R,40,17,R
240790,R,297,R,369,R,80,R,48,R,0,R,0,R,48,R,34,R,71,R,8,R,0,R,0,R,8,R,4,R,50,25,R
240879,A,,A,,A,,R,108,R,0,R,0,R,108,R,78,R,72,A,,A,,A,,A,,A,,A,,30,R
240985,A,,A,,A,,R,242,R,0,R,0,R,242,R,26,R,11,A,,A,,A,,A,,A,,A,,21,R
241100,R,66,R,85,R,78,R,48,R,0,R,0,R,48,R,32,R,67,R,1,R,0,R,0,R,1,R,1,R,100,15,R
241128,R,68,R,106,R,64,R,62,R,0,R,0,R,62,R,46,R,74,R,0,R,0,R,0,R,0,R,0,A,,20,R
241182,A,,A,,A,,R,44,R,0,R,0,R,44,R,34,R,77,A,,A,,A,,A,,A,,A,,22,R
241191,R,121,R,203,R,60,R,126,R,1,R,0,R,125,R,88,R,70,R,0,R,0,R,0,R,0,R,0,A,,19,R
241216,R,379,R,486,R,78,R,319,R,0,R,0,R,319,R,241,R,76,R,7,R,0,R,0,R,7,R,6,R,86,23,R
241225,R,173,R,248,R,70,R,180,R,0,R,0,R,180,R,86,R,48,R,10,R,0,R,0,R,10,R,6,R,60,14,R
241304,R,157,R,317,R,50,R,18,R,0,R,0,R,18,R,5,R,28,R,0,R,0,R,0,R,0,R,0,A,,16,R
241331,R,93,R,246,R,38,R,104,R,0,R,0,R,104,R,68,R,65,R,2,R,0,R,0,R,2,R,1,R,50,16,R
241377,R,94,R,141,R,67,R,60,R,0,R,0,R,60,R,42,R,70,R,5,R,0,R,0,R,5,R,0,R,0,14,R
241386,R,18,R,23,R,78,R,9,R,0,R,0,R,9,R,6,R,67,R,1,R,0,R,0,R,1,R,0,R,0,11,R
241395,R,76,R,131,R,58,R,75,R,0,R,0,R,75,R,58,R,77,R,0,R,0,R,0,R,0,R,0,A,,16,R
241410,R,1171,R,1418,R,83,R,1144,R,0,R,0,R,1144,R,921,R,81,R,0,R,0,R,0,R,0,R,0,A,,22,R
241517,R,78,R,177,R,44,R,11,R,0,R,0,R,11,R,6,R,55,A,,A,,A,,A,,A,,A,,19,R
241614,R,35,R,71,R,49,R,38,R,0,R,0,R,38,R,15,R,39,R,11,R,0,R,0,R,11,R,2,R,18,9,R
241720,R,155,R,289,R,54,R,64,R,0,R,0,R,64,R,33,R,52,R,0,R,0,R,0,R,0,R,0,A,,20,R
241739,R,1530,R,2016,R,76,R,1295,R,0,R,0,R,1295,R,877,R,68,R,86,R,0,R,0,R,86,R,17,R,20,24,R
241766,R,18,R,79,R,23,R,21,R,0,R,0,R,21,R,16,R,76,R,46,R,0,R,0,R,46,R,34,R,74,6,R
241836,R,110,R,255,R,43,R,8,R,0,R,0,R,8,R,5,R,63,R,2,R,0,R,0,R,2,R,2,R,100,28,R
241906,A,,A,,A,,R,109,R,0,R,0,R,109,R,69,R,63,A,,A,,A,,A,,A,,A,,22,R
241951,R,67,R,84,R,80,R,69,R,0,R,0,R,69,R,59,R,86,R,0,R,0,R,0,R,0,R,0,A,,10,R
242042,R,241,R,244,R,99,R,307,R,0,R,0,R,307,R,210,R,68,R,8,R,0,R,0,R,8,R,6,R,75,11,R
242112,R,135,R,331,R,41,R,22,R,0,R,0,R,22,R,11,R,50,R,0,R,0,R,0,R,0,R,0,A,,18,R
242121,R,131,R,160,R,82,R,22,R,0,R,0,R,22,R,14,R,64,A,,A,,A,,A,,A,,A,,12,R
242130,R,63,R,102,R,62,R,47,R,0,R,0,R,47,R,23,R,49,R,2,R,0,R,0,R,2,R,0,R,0,13,R
242149,R,135,R,166,R,81,R,73,R,0,R,0,R,73,R,44,R,60,R,6,R,0,R,0,R,6,R,6,R,100,20,R
242413,A,,A,,A,,R,31,R,0,R,0,R,31,R,27,R,87,A,,A,,A,,A,,A,,A,,15,R
242422,A,,A,,A,,R,481,R,10,R,0,R,471,R,317,R,67,R,330,R,0,R,0,R,330,R,211,R,64,23,R
242556,R,192,R,240,R,80,R,277,R,0,R,0,R,277,R,265,R,96,R,17,Z,0,Z,0,R,17,R,14,R,82,10,R
242565,R,116,R,180,R,64,R,554,Z,0,Z,0,R,554,R,190,R,34,A,,A,,A,,A,,A,,A,,20,R
242583,R,150,R,193,R,78,R,245,R,0,R,0,R,245,R,170,R,69,R,29,R,0,R,0,R,29,R,19,R,66,10,R
242617,R,804,R,946,R,85,R,725,R,0,R,0,R,725,R,567,R,78,R,15,R,0,R,0,R,15,R,3,R,20,24,R
242626,R,786,R,994,R,79,R,575,R,0,R,0,R,575,R,405,R,70,R,5,R,0,R,0,R,5,R,0,R,0,26,R
242635,R,723,R,928,R,78,R,709,R,0,R,0,R,709,R,495,R,70,R,6,R,0,R,0,R,6,R,1,R,17,27,R
242644,R,363,R,406,R,89,R,225,R,0,R,0,R,225,R,156,R,69,R,2,R,0,R,0,R,2,R,1,R,50,22,R
242653,R,639,R,1281,R,50,R,647,R,0,R,0,R,647,R,447,R,69,R,21,R,0,R,0,R,21,R,7,R,33,21,R
242662,R,765,R,932,R,82,R,634,R,0,R,0,R,634,R,491,R,77,R,8,R,0,R,0,R,8,R,2,R,25,25,R
242680,R,369,R,419,R,88,R,313,R,0,R,0,R,313,R,218,R,70,R,5,R,0,R,0,R,5,R,3,R,60,23,R
242699,R,285,R,409,R,70,R,174,R,0,R,0,R,174,R,128,R,74,R,4,R,0,R,0,R,4,R,2,R,50,20,R
242705,R,862,R,1030,R,84,R,922,R,0,R,0,R,922,R,657,R,71,R,15,R,0,R,0,R,15,R,5,R,33,27,R
242750,A,,A,,A,,R,30,R,0,R,0,R,30,R,19,R,63,A,,A,,A,,A,,A,,A,,8,R
242820,A,,A,,A,,R,493,R,0,R,0,R,493,R,344,R,70,A,,A,,A,,A,,A,,A,,27,R
242945,A,,A,,A,,R,151,R,0,R,0,R,151,R,99,R,66,R,19,R,0,R,0,R,19,R,12,R,63,25,R
242954,A,,A,,A,,R,47,R,2,R,0,R,45,R,30,R,67,R,4,R,0,R,0,R,4,R,2,R,50,20,R
242972,R,1188,R,3744,R,32,R,1748,R,0,R,0,R,1748,R,979,R,56,R,285,R,0,R,0,R,285,R,103,R,36,24,R
243081,R,10,R,14,R,71,R,8,R,0,R,0,R,8,R,7,R,88,A,,A,,A,,A,,A,,A,,3,R
243106,R,708,R,796,R,89,R,611,Z,0,Z,0,R,611,R,480,R,79,Z,0,Z,0,Z,0,R,0,R,0,A,,24,R
243115,R,803,R,859,R,93,R,731,R,0,R,0,R,731,R,584,R,80,R,1,R,0,R,0,R,1,R,1,R,100,23,R
243133,R,977,R,1034,R,94,R,709,R,0,R,0,R,709,R,587,R,83,R,5,R,0,R,0,R,5,R,4,R,80,21,R
243142,R,703,R,843,R,83,R,509,R,0,R,0,R,509,R,402,R,79,R,1,R,0,R,0,R,1,R,1,R,100,21,R
243151,R,590,R,681,R,87,R,685,R,0,R,0,R,685,R,552,R,81,R,1,R,0,R,0,R,1,R,1,R,100,25,R
243179,R,643,R,715,R,90,R,547,R,1,R,0,R,546,R,457,R,84,R,4,Z,0,Z,0,R,4,R,3,R,75,16,R
243188,R,258,R,280,R,92,R,65,R,0,R,0,R,65,R,37,R,57,R,0,R,0,Z,0,R,0,R,0,A,,15,R
243197,R,2110,R,2255,R,94,R,2285,R,0,R,0,R,2285,R,2017,R,88,R,5,R,0,R,0,R,5,R,2,R,40,22,R
243203,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,2,R
243212,R,576,R,630,R,91,R,426,R,0,R,0,R,426,R,357,R,84,A,,A,,A,,A,,A,,A,,23,R
243221,R,2155,R,2441,R,88,R,2113,R,0,R,0,R,2113,R,1783,R,84,R,16,R,0,R,0,R,16,R,8,R,50,15,R
243346,R,1433,R,1910,R,75,R,778,R,0,R,0,R,778,R,547,R,70,R,86,R,0,R,0,R,86,R,19,R,22,23,R
243443,R,799,R,1288,R,62,R,766,R,0,R,0,R,766,R,557,R,73,R,17,R,0,R,0,R,17,R,10,R,59,20,R
243568,R,15,R,28,R,54,R,21,R,0,R,0,R,21,R,17,R,81,A,,A,,A,,A,,A,,A,,22,R
243577,R,510,R,764,R,67,R,505,R,0,R,0,R,505,R,413,R,82,R,13,R,0,R,0,R,13,R,7,R,54,17,R
243586,R,183,R,253,R,72,R,151,R,0,R,0,R,151,R,103,R,68,R,0,R,0,R,0,R,0,R,0,A,,20,R
243601,R,2064,R,2608,R,79,R,1404,R,0,R,0,R,1404,R,1046,R,75,R,88,R,0,R,0,R,88,R,13,R,15,28,R
243638,R,607,R,701,R,87,R,572,R,0,R,0,R,572,R,332,R,58,R,75,R,0,R,0,R,75,R,28,R,37,15,R
243647,R,111,R,141,R,79,R,151,R,2,R,0,R,149,R,87,R,58,R,14,R,0,R,0,R,14,R,5,R,36,10,R
243665,R,294,R,436,R,67,R,266,R,0,R,0,R,266,R,204,R,77,R,28,R,0,R,0,R,28,R,12,R,43,11,R
243744,R,1696,R,1724,R,98,R,1700,R,0,R,0,R,1700,R,1680,R,99,A,,A,,A,,A,,A,,A,,5,R
243780,R,8453,R,9768,R,87,R,7696,R,1,Z,0,R,7695,R,7044,R,92,R,21,R,0,Z,0,R,21,R,16,R,76,13,R
243799,A,,A,,A,,R,1,R,0,R,0,R,1,R,0,R,0,A,,A,,A,,A,,A,,A,,10,R
243823,R,127,R,201,R,63,R,51,R,0,R,0,R,51,R,39,R,76,R,6,R,0,R,0,R,6,R,6,R,100,9,R
243832,R,124,R,662,R,19,R,21,R,0,R,0,R,21,R,12,R,57,R,5,R,0,R,0,R,5,R,2,R,40,16,R
243841,R,197,R,334,R,59,R,37,R,0,R,0,R,37,R,19,R,51,R,0,R,0,R,0,R,0,R,0,A,,17,R
244233,R,17,R,47,R,36,R,0,R,0,R,0,R,0,R,0,A,,R,0,R,0,R,0,R,0,R,0,A,,8,R
244279,A,,A,,A,,R,36,R,0,R,0,R,36,R,26,R,72,A,,A,,A,,A,,A,,A,,18,R
244437,R,2585,R,6646,R,39,R,2178,R,0,R,0,R,2178,R,1443,R,66,R,1084,R,0,R,0,R,1084,R,646,R,60,20,R
244446,R,159,R,1983,R,8,R,204,R,0,Z,0,R,204,R,121,R,59,R,474,R,0,Z,0,R,474,R,157,R,33,15,R
244561,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,15,R
244613,A,,A,,A,,R,72,R,0,R,0,R,72,R,40,R,56,R,40,R,0,R,0,R,40,R,35,R,88,18,R
245069,A,,A,,A,,R,12,Z,0,Z,0,R,12,R,2,R,17,R,0,Z,0,Z,0,R,0,Z,0,A,,20,R
245281,A,,A,,A,,R,1,R,0,R,0,R,1,R,1,R,100,A,,A,,A,,A,,A,,A,,15,R
245421,R,4,R,28,R,14,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,5,R
245430,R,14,R,21,R,67,R,9,R,0,R,0,R,9,R,5,R,56,A,,A,,A,,A,,A,,A,,6,R
245625,R,210,R,2884,R,7,R,211,R,0,R,0,R,211,R,146,R,69,R,126,R,0,R,0,R,126,R,78,R,62,17,R
245652,R,71,R,81,R,88,R,70,R,0,R,0,R,70,R,52,R,74,A,,A,,A,,A,,A,,A,,7,R
